Id,SalePrice
1569,124086.54449646107
1570,128303.69735782451
1571,128659.03509639828
1572,153828.58143717758
1573,249435.3466010903
1574,115704.77750644913
1575,231934.51705208764
1576,203667.87523415155
1577,190910.08299474054
1578,144600.74591280895
1579,145085.31965194514
1580,197765.12629663796
1581,141953.81530406227
1582,127812.01690218995
1583,331375.02129349264
1584,226239.16224917577
1585,142894.68761945164
1586,75271.01636706162
1587,97429.59537695342
1588,147538.4239961303
1589,96445.40500049539
1590,128392.3172362037
1591,94909.04016417547
1592,118926.88989528478
1593,132912.88832797811
1594,116318.81933850891
1595,117574.52343791566
1596,226752.1716581694
1597,191427.48900200662
1598,205263.5082135741
1599,185302.66771086253
1600,188396.05164836798
1601,70948.82947369484
1602,110908.87326745481
1603,87818.63853765588
1604,252709.19243871895
1605,254618.85108478751
1606,164899.0648866594
1607,176452.29460738643
1608,208178.05536717194
1609,191563.5448521399
1610,150286.19032441863
1611,139185.46048962028
1612,164378.724770826
1613,157970.81790435847
1614,125305.46819633628
1615,82187.02026403436
1616,75033.35333331284
1617,90256.4455047564
1618,127085.6621320736
1619,137781.84047037922
1620,159828.97658663854
1621,139438.15833016465
1622,139968.15565031473
1623,289718.57150721375
1624,210064.09324276316
1625,127943.97210598653
1626,167779.4771461254
1627,177490.5897249609
1628,269988.3648878274
1629,184029.9080762704
1630,339641.9040864842
1631,226912.4685591147
1632,242585.2755173736
1633,165706.6840428975
1634,181476.2835002529
1635,182931.899434003
1636,157462.1279943154
1637,193189.59029885597
1638,200618.92577688777
1639,181468.49550727344
1640,259118.34384712167
1641,182912.1866961124
1642,207352.40159033192
1643,233279.9273366155
1644,229842.4740441974
1645,192384.29819982583
1646,154072.3018157923
1647,171111.82137097273
1648,136824.38616252938
1649,135780.83752997936
1650,118296.71110306447
1651,126655.52822776261
1652,99155.0196201153
1653,93625.18273221435
1654,152471.4362595369
1655,157638.07358132923
1656,144546.83590286216
1657,152471.4362595369
1658,143128.45559922556
1659,139530.0774785944
1660,147499.31331340838
1661,437928.3394782625
1662,441061.3671185177
1663,398726.7932904116
1664,435238.6660853994
1665,297764.9439985024
1666,325155.0404599208
1667,337627.6817378771
1668,325575.79851974954
1669,301876.01049115544
1670,354166.0574307242
1671,249128.66874527442
1672,421745.17369438964
1673,291558.4559305969
1674,251757.09972932783
1675,173050.10584778496
1676,177054.74979496267
1677,208375.09529495842
1678,429541.5784910036
1679,362509.5682174352
1680,338954.618296654
1681,250089.4240013652
1682,320651.10521918675
1683,171971.51569586675
1684,182046.23151833133
1685,171839.86947527804
1686,173253.0520292291
1687,162587.79600792276
1688,191197.60100371335
1689,193451.389609332
1690,202367.76278577873
1691,176009.2683209818
1692,271885.949510047
1693,162847.41301956767
1694,183059.12383319536
1695,169986.13081606562
1696,292572.60575887444
1697,173278.0032446183
1698,357791.0851005838
1699,315539.2929197327
1700,249309.06374785138
1701,286450.0301161088
1702,248450.0912785761
1703,259146.76368378886
1704,300554.892860605
1705,234499.36901470818
1706,416932.26730019477
1707,212940.5681065508
1708,194100.7770008613
1709,294249.84048136475
1710,226846.6920241515
1711,248967.16089449165
1712,290549.20690463565
1713,263758.2147584117
1714,218357.57153530707
1715,201187.77784103138
1716,182818.8853096233
1717,176123.44774075213
1718,140216.65806542945
1719,191713.22656230212
1720,247983.51837469134
1721,170596.9301482184
1722,122304.6136321899
1723,155724.57479355045
1724,213614.62958444166
1725,233112.46452896856
1726,180399.36026932189
1727,154598.93592386766
1728,194025.08182366547
1729,159459.1629526555
1730,165227.43776063703
1731,122021.04179462964
1732,135307.20809514294
1733,120887.89528935487
1734,122105.32225143365
1735,130996.33801676829
1736,119826.8509819886
1737,314932.6149329406
1738,214500.40092803547
1739,252309.68422014115
1740,212517.97879125545
1741,181166.92484606
1742,165296.62728072604
1743,178064.32188390807
1744,280315.4630185522
1745,192393.65554618757
1746,208164.15837975687
1747,221421.9288433645
1748,210138.22978503912
1749,145684.15092690015
1750,136181.55687247822
1751,237209.28581964914
1752,124226.50018481066
1753,154412.09754558536
1754,216962.44649602618
1755,156923.94474452722
1756,127372.98635059557
1757,124114.71239983082
1758,136000.63307443963
1759,159890.56845150935
1760,158253.09346132673
1761,142557.66643441867
1762,170280.2947593002
1763,173453.25865114602
1764,119231.01275935803
1765,135190.34838114938
1766,183117.44275342903
1767,211973.68689373127
1768,144824.04515627495
1769,180549.78870080214
1770,143199.8623228053
1771,130203.69892309791
1772,135951.2258692787
1773,129004.28384943714
1774,144901.2725421572
1775,144002.24789320066
1776,122750.05344106088
1777,115992.36398352901
1778,141701.69363742525
1779,116494.66718383563
1780,191638.8279978456
1781,137253.05314895697
1782,91288.32790289033
1783,136639.611163273
1784,102590.7894429113
1785,123651.11233191591
1786,145828.4380928722
1787,173754.25101147313
1788,58005.998103615784
1789,105963.45168474472
1790,86763.56325653361
1791,180427.57755909546
1792,154186.80729415157
1793,128861.77198273317
1794,145067.6100004991
1795,139011.41641514187
1796,112127.45337909074
1797,120393.97296063078
1798,124044.06802979256
1799,115239.39530941464
1800,120889.6246312427
1801,125617.03696943837
1802,147512.95866880554
1803,152865.85864275738
1804,144787.3109794871
1805,138160.79251744592
1806,111673.26452689158
1807,120241.1330224347
1808,123048.69655458434
1809,125166.32618829791
1810,142977.84013152999
1811,94078.43523939695
1812,106412.27785281731
1813,118477.69584161133
1814,101743.11024312532
1815,55617.56860907417
1816,101511.27722959175
1817,110114.52870756965
1818,130597.05070282843
1819,119212.4797130196
1820,72015.97231835072
1821,108383.67280425491
1822,152147.8088454293
1823,55688.37166593415
1824,134567.3872998853
1825,127517.37841037234
1826,99733.15180615213
1827,105132.61327567241
1828,137501.84923766428
1829,111351.35123825338
1830,133670.63599280865
1831,151781.5815753609
1832,83256.44560799787
1833,137399.996687868
1834,119514.93929960483
1835,137244.02164520617
1836,128641.73559182619
1837,90636.49517973456
1838,121911.81994525163
1839,86069.47486148037
1840,150025.56501090145
1841,145495.87522135678
1842,77986.30219507877
1843,134692.31463809768
1844,128048.46201584468
1845,134526.06996258328
1846,151297.8718760065
1847,146544.05397139385
1848,54666.42472222815
1849,112809.40532244861
1850,126372.4738105491
1851,157629.65497133113
1852,129431.77828945457
1853,129804.59933814162
1854,175697.49958496104
1855,134222.73816178564
1856,226957.26810115244
1857,166991.3747498308
1858,144218.70863194537
1859,125221.36733307621
1860,141927.68962681192
1861,125221.36733307621
1862,307595.23417227075
1863,292617.8104799639
1864,292617.8104799639
1865,329304.9153599718
1866,335350.88971827645
1867,248102.03141414488
1868,309914.0352845877
1869,203386.23693396765
1870,238044.83207538642
1871,252575.7119191845
1872,166628.98259555374
1873,228783.57461028782
1874,143758.2781434138
1875,216041.37065752453
1876,185014.30961009444
1877,217299.7688572728
1878,208630.61079181326
1879,129008.83600370806
1880,134784.19025013226
1881,237646.9750087199
1882,264572.1951784648
1883,190909.71886109468
1884,201836.7624879799
1885,262034.78133093042
1886,311050.7620799115
1887,210549.6614274689
1888,287498.22645033663
1889,154960.1379750597
1890,122941.83773622358
1891,139307.76640138862
1892,105745.59800319455
1893,128825.40075421773
1894,132419.58221156587
1895,144866.314796967
1896,131153.8429130402
1897,112264.73370312477
1898,107846.99795175141
1899,147197.89044485762
1900,149307.04411768678
1901,168602.00744964203
1902,145983.44862106632
1903,211660.57840581602
1904,137953.8188542206
1905,188831.71395901326
1906,168759.6576188723
1907,206094.01255685452
1908,109127.43406248058
1909,132358.97875171033
1910,120683.31597386456
1911,225293.52861701016
1912,312171.11553432903
1913,154698.04600684857
1914,75230.61226622155
1915,261352.20416733527
1916,62650.05311331949
1917,282839.9377645036
1918,138127.59264603644
1919,158269.09209358622
1920,155460.7451225282
1921,436730.09640372905
1922,305153.47954056715
1923,205447.99273919614
1924,216576.69117195084
1925,203473.1519021845
1926,390153.1287779402
1927,134347.21741847807
1928,152942.12331849383
1929,124886.8380725342
1930,127530.87794613758
1931,146589.90119301152
1932,137574.51607861824
1933,172619.57245923637
1934,178500.9446383707
1935,170963.7127066825
1936,186158.01349276092
1937,180390.41424525165
1938,162176.95038559363
1939,240528.10737010383
1940,197489.20200948964
1941,169114.74839182675
1942,178850.4336335222
1943,206614.73401908803
1944,344379.74311807664
1945,371376.7485446622
1946,139110.2180751928
1947,302494.7485990423
1948,165693.56797553418
1949,231306.08173359063
1950,185129.21054521084
1951,256598.7288757809
1952,206393.57192437944
1953,155863.19766806156
1954,191159.67779655923
1955,133824.46435978622
1956,277144.0185166201
1957,158869.75524980665
1958,330112.38564281026
1959,142334.19655312365
1960,115532.54594839105
1961,119671.99186941712
1962,98613.99565793475
1963,101460.36812275709
1964,107307.86347776215
1965,143872.11580253922
1966,154772.42026298124
1967,278279.152722231
1968,421916.95169453596
1969,393224.7706524584
1970,454948.06659698155
1971,429489.55688834446
1972,376886.00456027203
1973,256019.170854043
1974,319586.55975258944
1975,422385.5731230102
1976,277198.73527709465
1977,343268.5005152263
1978,368477.5272422442
1979,333205.09944048
1980,186102.09834481412
1981,336041.4438921847
1982,220584.97698326543
1983,203981.99900695734
1984,171318.866256131
1985,228067.08521598644
1986,221489.93453054674
1987,178284.02982418844
1988,171822.66291329748
1989,191197.60100371335
1990,214832.6661499906
1991,219790.1725527086
1992,208145.6966743132
1993,175151.9379777158
1994,248967.3983291455
1995,192535.3556839203
1996,260421.43682072248
1997,313374.6917595046
1998,329782.93292067427
1999,252944.27985725962
2000,308606.8865854634
2001,246518.51033436568
2002,250295.57708157832
2003,259373.49254209554
2004,270288.4980257917
2005,235137.8256067991
2006,225247.55378099516
2007,254008.63724303653
2008,215700.0361146364
2009,182328.39872854622
2010,197895.11748285414
2011,145797.84506858967
2012,180491.0825993711
2013,179288.98396306683
2014,182081.65217264666
2015,207317.60093102232
2016,184202.33525394826
2017,196622.66676523673
2018,119054.21353065655
2019,134115.64011419952
2020,111554.25999847557
2021,117176.24541601424
2022,175155.94695619616
2023,135923.87159673587
2024,227939.66425640124
2025,370650.6953387331
2026,176890.0254317879
2027,144542.01117883314
2028,157675.21103008778
2029,164745.3353734515
2030,268825.51313566713
2031,234491.5418510697
2032,253174.03263836427
2033,265727.79871889035
2034,160938.3528600008
2035,206606.8524046629
2036,202214.19794294692
2037,202999.64426999274
2038,258766.93704036597
2039,224511.9463620197
2040,281884.25532183767
2041,262473.2167960595
2042,197712.1355396919
2043,171672.95664289076
2044,172553.5709339231
2045,215443.05364585097
2046,145263.78192974304
2047,151361.9501340272
2048,136152.9876321126
2049,142533.46858041917
2050,192429.6213484049
2051,108103.30031706077
2052,134023.1976884475
2053,146664.99300740732
2054,67920.19405760191
2055,164636.33409063384
2056,132251.34978452334
2057,122318.37789389798
2058,209767.80853308292
2059,134832.91616042255
2060,171365.2734135861
2061,180991.9880859839
2062,135182.09720788567
2063,116057.86944929555
2064,143702.90060150158
2065,116703.05272708321
2066,153330.45170794553
2067,121855.44439827229
2068,149791.96010057765
2069,84683.5343390967
2070,117184.85039952028
2071,88606.73623094858
2072,135527.40020110537
2073,137850.57978865798
2074,187701.6544814465
2075,142383.2076424006
2076,129936.2572403331
2077,146005.02956705246
2078,126983.16888819642
2079,136253.00620293024
2080,118372.66164379346
2081,132810.25515903212
2082,129737.15008303268
2083,149016.5641241005
2084,118207.73158490054
2085,123786.56303789762
2086,117393.68683451078
2087,123349.47786810299
2088,100437.47257055566
2089,76875.69382254436
2090,130754.94840246023
2091,119269.90741171293
2092,124531.58566264727
2093,120492.87150657932
2094,118173.6912324619
2095,140010.74383955824
2096,80176.24685260342
2097,93009.95890155745
2098,145190.0998476665
2099,48116.24482785441
2100,94587.2691000154
2101,126110.7366303752
2102,130376.04066089529
2103,107925.50248388266
2104,132282.75880529502
2105,121839.98926739284
2106,67091.1269732569
2107,224168.7728861165
2108,117417.64792720438
2109,110404.11835720328
2110,124837.65849864038
2111,146181.83488385027
2112,137558.77271112808
2113,115128.22833580813
2114,109640.67629205844
2115,151975.09236212372
2116,122509.95508735988
2117,149672.4392632904
2118,118008.36314217954
2119,100189.78957199119
2120,111607.57281419526
2121,82818.43772306215
2122,101922.19235505747
2123,87392.79381764117
2124,169985.32025619425
2125,133652.2802475512
2126,146058.9262438865
2127,153228.56447210853
2128,119925.51240658968
2129,100863.3736955913
2130,147310.3776242571
2131,158382.33617941308
2132,115933.6396910984
2133,123764.25302788893
2134,118274.3753491571
2135,97921.99501797564
2136,71500.45429298695
2137,111557.0261048133
2138,131199.37957420084
2139,143028.3004753327
2140,139500.53968601706
2141,137192.46183398666
2142,128163.05946377489
2143,140994.26004935664
2144,125515.84784905627
2145,137381.6529002526
2146,155527.4763835574
2147,130775.02641676876
2148,129556.01521280521
2149,138519.2523216129
2150,216163.99571097275
2151,107208.23283068396
2152,166119.02543054655
2153,167145.28725816176
2154,110484.69499863035
2155,135942.2800275371
2156,246595.16462968782
2157,232814.08751106504
2158,233738.00557506646
2159,203804.4673610526
2160,171742.55218925822
2161,248758.54338539258
2162,368964.90146661067
2163,349666.20183229435
2164,262154.7592510266
2165,178761.42032980663
2166,149647.46189751933
2167,227238.60343577334
2168,188473.50508935226
2169,199728.94354561364
2170,213684.51688490063
2171,143708.51962684063
2172,138475.66512240082
2173,157303.77985609332
2174,229150.20230592732
2175,332314.94544940087
2176,306147.4662463524
2177,240456.54944973343
2178,217500.0492979047
2179,142894.68761945164
2180,228927.40435806575
2181,193653.69699014505
2182,215606.04779560803
2183,184337.65082312367
2184,131578.29592741004
2185,118440.07611571702
2186,145897.29587029133
2187,146039.70499189696
2188,151669.58552515975
2189,210002.19925441977
2190,84235.20697013306
2191,85759.92251762356
2192,93995.74870526655
2193,99041.70392166622
2194,101101.34382271534
2195,111703.94099230043
2196,102151.35920701396
2197,111689.34731742379
2198,171905.59801225702
2199,175301.00003228
2200,140328.49421602025
2201,132750.10590931136
2202,216200.69370450452
2203,145189.54598863132
2204,168208.5260369296
2205,113728.67368774326
2206,138652.47637834033
2207,224206.82983816063
2208,244129.09611124237
2209,215036.6198440814
2210,114959.48619527392
2211,116254.38614962631
2212,115895.61195164517
2213,107226.43357461119
2214,129379.32831501252
2215,103330.16990763128
2216,152128.9469612148
2217,78028.48393277782
2218,83185.96782179436
2219,76354.80155923167
2220,63487.54220192436
2221,261352.20416733527
2222,231834.11809909358
2223,266816.9375927154
2224,204937.0521776008
2225,136354.39862749595
2226,190447.2843452239
2227,207426.96584406187
2228,263476.137383638
2229,256759.5554137448
2230,153311.29700145373
2231,215868.16548097038
2232,181116.30878543903
2233,169441.65867836995
2234,249416.0789812649
2235,199736.37229914038
2236,276153.06072263746
2237,337208.71378606284
2238,196197.46825876052
2239,122544.89389835224
2240,161552.99803724926
2241,150430.87488394624
2242,131395.96892973175
2243,128192.51950112963
2244,101706.43923174003
2245,95261.33643928793
2246,145828.85531483812
2247,107275.63194158893
2248,128963.69065882191
2249,128840.51322741156
2250,134008.37191804906
2251,109966.55798085459
2252,175462.2366352213
2253,143296.72105687766
2254,175607.3758863177
2255,185425.52836991037
2256,191754.18551424195
2257,205327.72605746085
2258,177520.72219479142
2259,174134.63043712935
2260,151831.96333531875
2261,207263.434255934
2262,217821.17285142525
2263,335250.16265609436
2264,434449.0767683531
2265,165014.37746743462
2266,290489.91563733964
2267,365175.8150277619
2268,416865.47273498145
2269,150289.9168214896
2270,190264.83802579014
2271,222928.41624575906
2272,195207.1732261403
2273,159143.61981727407
2274,170213.40202798098
2275,158448.81041802684
2276,188139.8377519758
2277,192545.27125601532
2278,147248.43584949436
2279,123212.39031284949
2280,119155.4205739307
2281,154114.037220642
2282,174606.40520050816
2283,99903.7416394034
2284,105385.37944948932
2285,155309.0011178688
2286,125034.25458300229
2287,346874.27036311
2288,265769.8695581761
2289,387897.4285260233
2290,448728.87398185773
2291,323566.9142154349
2292,425785.2803561855
2293,463531.0731714974
2294,420318.1444300978
2295,414880.84754050506
2296,294147.1516781955
2297,305216.63697923254
2298,299033.8700561872
2299,352394.2243680517
2300,345238.6639649562
2301,267030.51279612473
2302,235589.66609130817
2303,243305.37269919313
2304,245802.03039703128
2305,170372.2339504357
2306,171045.58071912057
2307,173017.59712582047
2308,228200.4533357825
2309,269119.47713517054
2310,205510.70036399987
2311,192656.2135713089
2312,175796.55495278016
2313,173739.00673557314
2314,182882.5343664556
2315,173769.66234547325
2316,183847.82345381798
2317,178782.90224270086
2318,175652.09692357847
2319,186333.32310125537
2320,190387.90202151408
2321,259457.36072891598
2322,176723.93747161765
2323,179133.7974619465
2324,164604.30708515784
2325,208030.59609807757
2326,162587.79600792276
2327,209536.27720014646
2328,227170.13258030158
2329,181443.4031366587
2330,174142.10368801115
2331,361671.4832901823
2332,391313.8811581868
2333,327596.217797914
2334,249451.76093272073
2335,272340.34839395655
2336,318807.8764364016
2337,199170.4843461231
2338,296378.70714210864
2339,231036.23511323964
2340,375998.18780178606
2341,217429.9508907359
2342,240696.07686041796
2343,226702.6561184526
2344,194155.02177391583
2345,242259.98674686413
2346,213534.5827282892
2347,191806.31111642375
2348,240160.68184012934
2349,171652.32903080407
2350,277361.6278122273
2351,248807.6559995179
2352,256006.23070841836
2353,230030.18227132858
2354,130105.51521461201
2355,149140.6815015705
2356,152794.44058441167
2357,199985.29991546343
2358,181420.39042681255
2359,131031.57267518587
2360,116729.87854523516
2361,143280.8694483797
2362,278717.1228680074
2363,137524.66826171931
2364,158964.02302261884
2365,214532.7245505947
2366,204164.74763342022
2367,232076.1224674669
2368,199109.52141980568
2369,225469.56573473263
2370,164488.96732114226
2371,162993.62000575615
2372,182507.06391074488
2373,281874.57772575127
2374,312494.00061543
2375,254934.4754575208
2376,262948.2432170171
2377,275047.58281244995
2378,137256.06378227737
2379,195456.048207653
2380,144755.1417055394
2381,161589.36262541192
2382,203079.61537273796
2383,210981.61614340098
2384,248804.09678860154
2385,156367.0204281666
2386,137457.92672076394
2387,132435.24261493207
2388,96651.28827197303
2389,126955.31858841583
2390,139021.0945497226
2391,141660.07717815874
2392,117261.42904794929
2393,174033.02605951283
2394,141639.0033749796
2395,196980.39526639992
2396,137262.87067495318
2397,207000.11719273936
2398,134386.55738156816
2399,61276.008160344085
2400,50545.61623638349
2401,113640.85414562764
2402,141949.3478785327
2403,145311.58446885474
2404,140731.49448535463
2405,154085.5266009011
2406,140099.5665286869
2407,125538.11443195624
2408,142247.2128915801
2409,125255.64595301618
2410,171685.07242760292
2411,123574.95698994237
2412,151055.37089882407
2413,134728.41492389186
2414,134377.33003710932
2415,140841.32352466672
2416,131327.06654869296
2417,129379.69847563053
2418,126746.27331768729
2419,132057.25881539943
2420,126958.46657693262
2421,154902.95671672243
2422,119592.3562946702
2423,123212.97784147917
2424,163733.80901527323
2425,167559.2908309969
2426,142466.8777242733
2427,141772.52376076655
2428,178964.2373594824
2429,121544.62744552168
2430,135488.24312266964
2431,112674.36022906903
2432,139593.69810238192
2433,145088.22534807248
2434,138311.0821416919
2435,144005.40656841942
2436,104595.47631644623
2437,109506.08253544001
2438,126099.67231953437
2439,109215.20286465404
2440,121077.11658498902
2441,102128.37065489951
2442,98104.64265017379
2443,118178.31202968238
2444,127054.03305506756
2445,75352.10526567022
2446,129913.21056899702
2447,187856.55959407202
2448,140968.71428778215
2449,94816.76152034881
2450,145292.8772543665
2451,120795.69955604718
2452,199893.7744026151
2453,94491.51839660593
2454,117613.10205808483
2455,116769.07090393602
2456,129896.9812269746
2457,126415.26534713959
2458,118374.91946374261
2459,107759.40375345474
2460,127821.40293015465
2461,113102.19899344996
2462,136287.3151955398
2463,122353.61212798108
2464,157710.25154144643
2465,135884.4703786164
2466,117971.11745401353
2467,123718.11121971309
2468,78554.42576055757
2469,77056.99613557917
2470,181499.82257722842
2471,206038.59360856743
2472,163991.50241335278
2473,116132.16108250586
2474,87704.97784270954
2475,217128.03962997918
2476,111033.3307968192
2477,126671.23178132428
2478,151370.90015801814
2479,95507.85631223503
2480,140923.01237098058
2481,116999.59190288489
2482,128723.9596509053
2483,117014.43304519425
2484,121227.08826741221
2485,123512.39383644421
2486,146438.4363218067
2487,186213.94544055578
2488,157955.90389553364
2489,146133.46733445753
2490,145168.50091080606
2491,90318.26938601331
2492,176655.018857561
2493,136528.7617948783
2494,157874.88066289964
2495,90409.18771771269
2496,223821.21447489917
2497,153520.95916263747
2498,117687.0423867235
2499,87205.05229902339
2500,125682.8236736646
2501,136074.972208631
2502,154142.55311570092
2503,89700.1349651173
2504,157776.2932347208
2505,222642.8621208604
2506,257944.9860356507
2507,289163.1927000339
2508,258427.83645935892
2509,209833.6356796195
2510,236905.8909468063
2511,180556.84849147205
2512,198657.72491801376
2513,211796.47124077938
2514,216706.44001907998
2515,145406.40471342904
2516,157267.47980321225
2517,139078.1164151091
2518,148267.23864577702
2519,217422.900822378
2520,211265.9142041794
2521,192825.6891913155
2522,218015.48834272753
2523,128622.72108991451
2524,135120.3583201244
2525,140603.11127182463
2526,133749.8240263026
2527,110253.34008517774
2528,131027.82385683822
2529,128726.16938025369
2530,116406.1549823691
2531,249596.2060284917
2532,221926.343064336
2533,193925.92696594252
2534,235582.70121447262
2535,322783.15009441454
2536,223132.60767921602
2537,236868.1633043213
2538,184689.93668975387
2539,192717.2223315947
2540,161681.54344615893
2541,190657.35935910043
2542,167239.68054948444
2543,129302.11129479362
2544,124816.7065027254
2545,132053.10284199644
2546,135565.66358799805
2547,136991.3806771701
2548,161221.47210484286
2549,154441.99417988962
2550,516542.53680124914
2551,139230.7316968093
2552,124357.5999817232
2553,81365.8028158557
2554,109503.05398864951
2555,115498.28462170582
2556,106386.19976097038
2557,114535.98127481512
2558,156408.03495154707
2559,141807.6816191483
2560,140626.44495992738
2561,133035.7722065517
2562,131970.89183919126
2563,151127.84974779186
2564,202029.14912146184
2565,134755.0145617447
2566,147265.84995176105
2567,133605.50998864038
2568,192447.79030407683
2569,202382.04483770044
2570,114302.46535140942
2571,184778.02519141723
2572,178044.45448240754
2573,218051.04500196668
2574,270838.61879892665
2575,127551.79896871056
2576,122362.94740017534
2577,149815.38993938113
2578,87235.49643096373
2579,67337.725650878
2580,125076.5929829074
2581,132595.9950243598
2582,117357.7543632183
2583,258788.90142234473
2584,152165.07677419644
2585,176080.62178093358
2586,215967.62305399057
2587,214069.61217292846
2588,150564.49826269536
2589,149238.42730846474
2590,218354.86439358964
2591,196991.47908797354
2592,206342.59842051522
2593,254435.58463945246
2594,187518.79824769133
2595,208161.18057457908
2596,320884.20773677214
2597,180294.2725001061
2598,269450.5066455118
2599,312055.32761738205
2600,138185.0387336571
2601,140201.28088106393
2602,85750.84453132373
2603,94287.53809020891
2604,84402.95029633955
2605,79517.03179584212
2606,145742.65480528623
2607,176814.29695034117
2608,201690.33264983693
2609,166142.7907905911
2610,113076.53036601788
2611,127251.81367105746
2612,156582.95204986748
2613,131640.55061254944
2614,126191.58365406646
2615,155609.5209189656
2616,141210.91266147196
2617,185076.07543992694
2618,161583.50675753242
2619,207938.75977212755
2620,185826.14154860767
2621,178690.17341961194
2622,178938.97930857385
2623,266859.43536497775
2624,299228.141991595
2625,317803.3943745672
2626,172936.76435163952
2627,188531.21151935175
2628,444981.71177470614
2629,423956.66302337515
2630,375187.2367269735
2631,464910.13318283134
2632,415312.34352972347
2633,302544.37164613133
2634,399995.4415280228
2635,145833.5839138776
2636,184293.53054567988
2637,175246.8417510328
2638,256316.24146387924
2639,176014.13622599354
2640,151986.1078742124
2641,100126.55584345823
2642,186290.32411681052
2643,96785.0341916186
2644,118878.69681106074
2645,102510.20164767205
2646,97787.33076925077
2647,100198.29382795923
2648,143626.31190216762
2649,135193.0559071131
2650,146749.4997845728
2651,139727.82226858236
2652,430552.1274852297
2653,246547.8995017491
2654,220900.12155755545
2655,373203.80453674746
2656,318883.59134535026
2657,337387.8860211975
2658,294416.5756678662
2659,314372.3714059573
2660,341887.178254811
2661,344346.5735815181
2662,345657.0599620636
2663,295331.08465822745
2664,261073.1978603807
2665,320449.9534672999
2666,278695.59338802967
2667,165309.39662215803
2668,187798.88056328165
2669,162198.45023807004
2670,290487.9764077348
2671,189372.01986324793
2672,188930.96681923477
2673,213614.62958444166
2674,208429.75126750962
2675,170696.04009877893
2676,190964.7109079244
2677,186463.26874162877
2678,250120.67008378552
2679,275204.2245409066
2680,293303.4331642672
2681,381132.3011572129
2682,332229.3877459195
2683,408433.8988864705
2684,320867.9890876592
2685,299967.0121618408
2686,272692.24312279467
2687,315197.93046787026
2688,225433.8743290099
2689,208544.0782671617
2690,464049.0129822501
2691,173070.24121531867
2692,134502.20920676095
2693,185693.45223380774
2694,127552.16390071769
2695,194059.87202825182
2696,189240.769033312
2697,180588.36263039356
2698,180095.272443539
2699,165650.90843147843
2700,159217.2463294813
2701,151687.95646908093
2702,113193.38048354213
2703,132749.21970302812
2704,139850.73813738266
2705,122710.72606125861
2706,120547.69695708287
2707,128575.50368010157
2708,136278.47720483778
2709,108002.31314694678
2710,129434.37048645513
2711,258285.42360003732
2712,371666.57543569896
2713,165245.8749609679
2714,149369.56696216768
2715,161453.49953507492
2716,134779.1772375653
2717,183622.83507215092
2718,232009.29164257084
2719,154877.25419035612
2720,178266.0079945945
2721,137390.1693542058
2722,161473.51752717292
2723,145105.5223625096
2724,127990.59140977649
2725,137424.63362708883
2726,144770.3280256732
2727,171514.0570931562
2728,164441.12897243781
2729,152398.45838850504
2730,145901.19182711994
2731,131366.0232730199
2732,125482.21603909187
2733,164574.01276145072
2734,143579.74840097767
